,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,zipcode,lat,long,year,month,price_per_sqft,bedroom_category
16806,150000.0,3,1.0,1310,9612,1.0,960,350,1962,98001,47.2958,-122.285,2014,6,114.50381679389314,medium
16807,400950.0,2,1.75,2320,6250,1.0,1400,920,1948,98136,47.5468,-122.386,2014,9,172.82327586206895,small
16808,620000.0,4,2.25,2210,8101,2.0,2210,0,1985,98074,47.6475,-122.07,2015,1,280.5429864253394,medium
16809,449000.0,4,2.75,2090,14141,1.5,1680,410,1941,98166,47.4333,-122.347,2014,8,214.83253588516746,medium
16810,630000.0,4,2.5,2240,4025,1.0,1250,990,1926,98115,47.6818,-122.311,2014,7,281.25,medium
16811,336000.0,2,1.0,1180,7200,1.0,1180,0,1949,98133,47.7475,-122.342,2015,4,284.7457627118644,small
16812,299950.0,4,1.75,1560,31299,1.0,1560,0,1965,98092,47.3384,-122.164,2014,6,192.27564102564102,medium
16813,352500.0,4,2.0,1970,7451,1.0,1350,620,1962,98133,47.765,-122.335,2015,3,178.93401015228426,medium
16814,150000.0,2,1.0,840,12750,1.0,840,0,1925,98055,47.484,-122.211,2014,10,178.57142857142858,small
16815,175000.0,2,1.0,840,12750,1.0,840,0,1925,98055,47.484,-122.211,2015,4,208.33333333333334,small
16816,305000.0,3,2.0,1830,10873,1.0,1830,0,1989,98023,47.3066,-122.394,2014,7,166.66666666666666,medium
16817,2574000.0,4,3.75,4475,20424,2.0,2659,1816,1999,98033,47.6646,-122.208,2014,9,575.195530726257,medium
16818,607500.0,3,1.5,1800,4700,1.0,1200,600,1941,98117,47.6858,-122.385,2014,7,337.5,medium
16819,505000.0,2,1.0,1250,5040,1.0,950,300,1920,98117,47.6959,-122.365,2014,11,404.0,small
16820,280500.0,3,1.75,2440,10179,1.0,1220,1220,1962,98198,47.4118,-122.314,2014,10,114.95901639344262,medium
16821,610000.0,3,2.5,2910,12283,2.0,2910,0,1993,98058,47.4602,-122.152,2014,7,209.62199312714776,medium
16822,381000.0,5,2.75,3060,6895,2.0,3060,0,2003,98042,47.3809,-122.098,2014,8,124.50980392156863,large
16823,482000.0,5,2.25,2230,9600,1.0,1320,910,1978,98077,47.7466,-122.076,2014,5,216.14349775784754,large
16824,379950.0,3,1.0,1270,6900,1.0,1270,0,1977,98034,47.7279,-122.192,2014,10,299.1732283464567,medium
16825,2500000.0,4,4.5,4300,19844,2.0,4300,0,1985,98039,47.6218,-122.237,2014,10,581.3953488372093,medium
16826,425000.0,3,2.25,1580,39189,1.0,1180,400,1992,98053,47.6365,-121.972,2014,6,268.9873417721519,medium
16827,580000.0,4,2.25,2570,36465,2.0,2570,0,1980,98053,47.6555,-122.042,2014,9,225.68093385214007,medium
16828,605000.0,2,1.0,860,6510,1.0,860,0,1952,98004,47.6021,-122.202,2015,3,703.4883720930233,small
16829,194000.0,1,1.0,820,1060,1.0,760,60,2007,98126,47.5472,-122.372,2014,5,236.58536585365854,small
16830,546200.0,4,2.25,2090,8579,2.0,2090,0,1987,98074,47.6364,-122.03,2015,4,261.33971291866027,medium
16831,1395000.0,4,3.5,3560,16782,2.0,2560,1000,2014,98040,47.5569,-122.225,2014,8,391.85393258426967,medium
16832,315000.0,3,1.75,1860,9629,1.0,1240,620,1961,98059,47.4913,-122.143,2015,4,169.3548387096774,medium
16833,465000.0,3,1.5,900,8690,1.5,900,0,1941,98116,47.5751,-122.393,2014,12,516.6666666666666,medium
16834,330000.0,2,1.0,1160,32251,1.0,580,580,1963,98010,47.3537,-121.939,2014,10,284.48275862068965,small
16835,795000.0,4,2.75,3100,7501,2.0,3100,0,1998,98052,47.6859,-122.109,2014,8,256.4516129032258,medium
16836,265000.0,4,2.25,2300,9100,1.0,1280,1020,1977,98058,47.4576,-122.16,2014,8,115.21739130434783,medium
16837,1300000.0,4,2.5,3110,11857,2.0,2040,1070,1990,98117,47.6952,-122.402,2015,1,418.00643086816723,medium
16838,126500.0,3,1.0,1130,12212,1.0,1130,0,1942,98146,47.4952,-122.34,2015,5,111.94690265486726,medium
16839,760000.0,4,2.5,2920,7901,2.0,2920,0,2004,98052,47.7036,-122.125,2014,8,260.2739726027397,medium
16840,540000.0,2,1.25,1230,1569,2.0,1050,180,2009,98112,47.6193,-122.304,2014,9,439.0243902439024,small
16841,446000.0,5,2.75,2190,12687,1.0,1370,820,1978,98028,47.7762,-122.257,2014,5,203.65296803652967,large
16842,170000.0,1,0.75,850,5600,1.0,850,0,1903,98019,47.7654,-121.48,2015,3,200.0,small
16843,379000.0,3,2.5,1500,7420,1.0,1000,500,1972,98034,47.7236,-122.174,2014,10,252.66666666666666,medium
16844,1400000.0,9,4.0,4620,5508,2.5,3870,750,1915,98105,47.6684,-122.309,2015,3,303.030303030303,large
16845,800000.0,4,2.75,3150,7035,2.0,3150,0,2004,98075,47.5979,-121.974,2014,6,253.96825396825398,medium
16846,260000.0,3,1.0,1300,10139,1.0,1300,0,1962,98042,47.3427,-122.087,2015,3,200.0,medium
16847,820000.0,5,2.5,3160,8000,1.0,1580,1580,1960,98040,47.5735,-122.208,2015,3,259.49367088607596,large
16848,449950.0,3,1.75,2070,96703,1.0,2070,0,1999,98092,47.2853,-122.008,2015,4,217.3671497584541,medium
16849,392000.0,3,2.25,1790,7125,1.0,1220,570,1974,98034,47.7184,-122.226,2014,9,218.99441340782124,medium
16850,465000.0,3,2.5,1650,4636,2.0,1650,0,1999,98075,47.5997,-122.016,2015,4,281.8181818181818,medium
16851,449950.0,4,2.5,2070,7312,1.0,1230,840,1977,98052,47.6958,-122.12,2014,8,217.3671497584541,medium
16852,520000.0,3,1.5,1580,8841,1.5,1180,400,1923,98103,47.6931,-122.352,2015,4,329.11392405063293,medium
16853,546800.0,4,2.25,2170,10000,1.0,1420,750,1975,98008,47.6219,-122.109,2014,8,251.9815668202765,medium
16854,825000.0,4,2.75,2220,11925,1.0,1560,660,1953,98004,47.6381,-122.205,2015,3,371.6216216216216,medium
16855,337000.0,3,1.75,1440,11364,1.0,1440,0,1985,98155,47.743,-122.328,2015,4,234.02777777777777,medium
16856,333000.0,2,1.0,720,6686,1.0,720,0,1942,98117,47.7003,-122.362,2014,6,462.5,small
16857,380000.0,2,2.0,1120,780,2.0,760,360,2004,98116,47.5788,-122.41,2014,11,339.2857142857143,small
16858,280000.0,3,2.5,1970,8426,2.0,1970,0,1992,98003,47.2674,-122.306,2015,4,142.13197969543148,medium
16859,202000.0,3,1.5,1420,9081,1.0,1420,0,1990,98022,47.1948,-121.999,2014,11,142.25352112676057,medium
16860,585000.0,4,2.5,2250,4119,2.0,2250,0,2001,98075,47.5973,-122.034,2015,4,260.0,medium
16861,435000.0,4,2.0,2630,9663,1.0,1330,1300,1956,98056,47.4841,-122.19,2014,11,165.39923954372622,medium
16862,1200000.0,4,3.5,4740,172497,2.0,4740,0,2003,98053,47.6779,-122.075,2014,5,253.16455696202533,medium
16863,364000.0,2,2.25,1280,2574,2.0,1280,0,1992,98144,47.5939,-122.302,2014,9,284.375,small
16864,300000.0,3,1.0,1260,8280,1.0,1260,0,1946,98115,47.7,-122.299,2014,5,238.0952380952381,medium
16865,558000.0,2,1.75,1930,4601,1.0,1930,0,2006,98053,47.7196,-122.022,2015,3,289.11917098445593,small
16866,199950.0,1,1.5,1048,4800,1.0,1048,0,1942,98055,47.4759,-122.212,2014,8,190.79198473282443,small
16867,515000.0,3,2.25,1640,8400,1.0,1640,0,1962,98006,47.5484,-122.172,2014,8,314.0243902439024,medium
16868,590000.0,4,2.5,2380,4950,2.0,2380,0,2004,98136,47.5382,-122.391,2014,11,247.89915966386553,medium
16869,813500.0,4,2.0,2530,15520,1.0,2220,310,1964,98005,47.613,-122.167,2014,7,321.54150197628456,medium
16870,725000.0,4,2.5,2700,25870,2.0,2700,0,1992,98033,47.6934,-122.161,2015,4,268.51851851851853,medium
16871,490000.0,3,2.25,2330,3600,1.5,2330,0,1971,98074,47.631,-122.061,2015,4,210.30042918454936,medium
16872,277000.0,3,2.25,2160,9612,2.0,2160,0,1994,98022,47.1927,-122.011,2014,8,128.24074074074073,medium
16873,325000.0,4,1.5,1470,70800,1.0,1470,0,1976,98010,47.3458,-121.948,2014,5,221.08843537414967,medium
16874,649800.0,4,2.5,2280,9827,2.0,2280,0,1995,98033,47.6883,-122.168,2014,9,285.0,medium
16875,425000.0,3,1.0,1280,3200,1.5,1280,0,1903,98122,47.6029,-122.307,2014,7,332.03125,medium
16876,460000.0,2,1.0,850,4650,1.0,850,0,1975,98117,47.6926,-122.365,2015,3,541.1764705882352,small
16877,750000.0,3,3.25,4610,81935,2.0,4610,0,1984,98074,47.6217,-122.021,2014,8,162.68980477223428,medium
16878,469000.0,5,2.5,2690,11745,1.0,1790,900,1960,98177,47.7708,-122.362,2014,7,174.34944237918216,large
16879,566000.0,4,1.75,2440,5000,1.0,1340,1100,1954,98117,47.6823,-122.371,2014,6,231.9672131147541,medium
16880,407500.0,3,2.5,1930,10460,2.0,1930,0,1996,98059,47.4938,-122.161,2014,5,211.13989637305698,medium
16881,353500.0,2,1.0,800,8775,1.0,800,0,1942,98125,47.7171,-122.307,2014,10,441.875,small
16882,524000.0,3,2.25,2430,73151,1.0,2430,0,1974,98059,47.4749,-122.092,2014,5,215.6378600823045,medium
16883,264950.0,4,2.5,1990,9656,2.0,1990,0,1994,98010,47.3125,-121.998,2014,8,133.14070351758795,medium
16884,547500.0,3,2.5,2550,10355,2.0,2550,0,1990,98011,47.739,-122.203,2014,10,214.7058823529412,medium
16885,264500.0,3,2.25,1370,7087,2.0,1370,0,1993,98038,47.3504,-122.035,2014,11,193.06569343065692,medium
16886,507500.0,3,2.0,2020,8118,1.0,1020,1000,1963,98008,47.5866,-122.118,2014,5,251.23762376237624,medium
16887,560000.0,3,3.5,1560,2198,2.0,1180,380,2006,98116,47.5812,-122.403,2014,10,358.97435897435895,medium
16888,995000.0,5,4.0,5610,22529,2.0,4090,1520,1996,98072,47.7239,-122.092,2014,12,177.36185383244208,large
16889,835000.0,6,2.0,3560,5120,2.5,3560,0,1900,98122,47.6056,-122.311,2015,3,234.5505617977528,large
16890,440000.0,3,1.5,2120,6290,1.0,1220,900,1949,98108,47.5658,-122.318,2014,6,207.54716981132074,medium
16891,1015000.0,3,2.5,2920,5629,1.0,1460,1460,1955,98199,47.642,-122.405,2014,7,347.6027397260274,medium
16892,300000.0,2,1.0,1340,7788,1.0,1340,0,1947,98178,47.5094,-122.244,2014,5,223.88059701492537,small
16893,125000.0,3,1.0,1230,4800,1.5,1230,0,1916,98117,47.6941,-122.365,2014,12,101.6260162601626,medium
16894,986000.0,4,3.5,2840,5900,2.0,1920,920,1910,98118,47.5543,-122.268,2014,11,347.1830985915493,medium
16895,315000.0,4,2.5,2080,5650,1.0,1680,400,1950,98178,47.5107,-122.257,2014,8,151.44230769230768,medium
16896,320000.0,4,2.5,2070,7007,2.0,2070,0,1996,98031,47.3968,-122.171,2014,8,154.58937198067633,medium
16897,972000.0,4,3.25,4010,13797,2.0,4010,0,2003,98059,47.5229,-122.152,2014,12,242.3940149625935,medium
16898,760000.0,3,2.5,2190,10000,1.0,1540,650,1957,98040,47.5419,-122.214,2014,9,347.0319634703196,medium
16899,265000.0,4,3.0,1730,7264,2.0,1730,0,1920,98168,47.4738,-122.264,2014,9,153.17919075144508,medium
16900,355000.0,2,1.0,1250,4558,1.0,1250,0,1948,98126,47.5318,-122.379,2014,11,284.0,small
16901,300000.0,3,1.0,1300,20812,1.0,1300,0,1927,98106,47.5435,-122.359,2014,8,230.76923076923077,medium
16902,474950.0,5,2.5,2080,8347,1.0,1460,620,1975,98034,47.7334,-122.168,2014,8,228.34134615384616,large
16903,470000.0,4,2.0,2180,17180,2.0,2180,0,1977,98014,47.698,-121.92,2014,8,215.59633027522935,medium
16904,437500.0,3,1.0,1630,16393,1.0,1630,0,1969,98033,47.6576,-122.186,2014,11,268.4049079754601,medium
16905,520000.0,2,1.5,1840,3825,1.0,1040,800,1928,98117,47.6808,-122.38,2014,10,282.60869565217394,small
16906,237600.0,2,1.0,1370,11584,1.0,1370,0,1950,98198,47.4224,-122.293,2014,11,173.43065693430657,small
16907,162950.0,2,1.0,950,2784,1.0,950,0,1972,98198,47.3793,-122.321,2014,7,171.52631578947367,small
16908,457000.0,3,1.75,1690,6375,1.0,1690,0,1903,98024,47.5247,-121.926,2014,11,270.41420118343194,medium
16909,635000.0,3,2.5,1780,11000,1.0,1210,570,1980,98006,47.5574,-122.149,2014,8,356.7415730337079,medium
16910,735000.0,4,3.0,2840,4120,1.5,2060,780,1931,98118,47.5683,-122.283,2014,5,258.80281690140845,medium
16911,910000.0,2,2.5,2000,5150,2.0,2000,0,1992,98034,47.7056,-122.223,2014,9,455.0,small
16912,346500.0,3,3.25,1570,2048,2.0,1290,280,2006,98126,47.548,-122.375,2014,10,220.70063694267515,medium
16913,655000.0,4,2.5,2370,9517,1.0,1630,740,1984,98074,47.6222,-122.034,2014,9,276.37130801687766,medium
16914,425000.0,3,1.75,1610,144619,1.0,1610,0,1977,98024,47.5659,-121.863,2014,11,263.9751552795031,medium
16915,137000.0,3,1.0,1300,10125,1.0,1300,0,1959,98002,47.2921,-122.215,2015,2,105.38461538461539,medium
16916,557500.0,3,2.5,2620,11056,2.0,2620,0,1988,98011,47.7378,-122.218,2014,7,212.78625954198472,medium
16917,415000.0,4,2.25,3060,48787,2.0,3060,0,1992,98010,47.3397,-121.918,2014,5,135.62091503267973,medium
16918,830000.0,5,2.25,2780,10192,2.0,2780,0,1978,98007,47.6134,-122.152,2014,6,298.56115107913666,large
16919,949000.0,4,3.0,4270,85643,2.0,4270,0,1991,98077,47.7711,-122.048,2015,4,222.24824355971896,medium
16920,420000.0,3,1.0,1310,3963,1.0,1310,0,1986,98052,47.6826,-122.096,2014,10,320.6106870229008,medium
16921,353000.0,2,1.0,1100,7500,1.0,1100,0,1951,98125,47.7235,-122.326,2015,4,320.90909090909093,small
16922,560000.0,3,1.75,1480,383328,1.5,1480,0,1980,98019,47.7192,-121.932,2014,9,378.3783783783784,medium
16923,445700.0,3,2.5,1270,1180,3.0,1270,0,2001,98107,47.6697,-122.392,2014,5,350.9448818897638,medium
16924,226000.0,4,1.0,1270,6459,1.5,1270,0,1918,98118,47.5441,-122.273,2014,7,177.95275590551182,medium
16925,358000.0,3,1.0,890,9870,1.0,890,0,1960,98056,47.5398,-122.178,2014,12,402.24719101123594,medium
16926,501000.0,3,1.75,1480,8667,1.0,740,740,1954,98006,47.5718,-122.136,2015,3,338.5135135135135,medium
16927,609000.0,4,2.5,3240,23870,1.0,1840,1400,1972,98155,47.7731,-122.282,2015,3,187.96296296296296,medium
16928,734950.0,4,3.25,4280,47179,2.0,3050,1230,2002,98092,47.3017,-122.127,2014,7,171.71728971962617,medium
16929,725000.0,5,2.5,3210,12000,1.0,1830,1380,1968,98007,47.6205,-122.148,2014,6,225.85669781931463,large
16930,350500.0,3,2.25,1870,7200,1.0,1390,480,1975,98072,47.734,-122.174,2014,8,187.4331550802139,medium
16931,610000.0,5,2.5,3990,3839,1.0,1990,2000,1962,98112,47.6236,-122.299,2014,6,152.88220551378447,large
16932,605125.0,2,1.0,1160,5029,1.0,910,250,1940,98115,47.6723,-122.266,2014,11,521.6594827586207,small
16933,1388000.0,4,2.25,2940,20384,2.0,2940,0,1970,98004,47.6214,-122.227,2015,4,472.10884353741494,medium
16934,550000.0,3,2.25,1850,37264,2.0,1850,0,1981,98053,47.6486,-122.035,2015,4,297.2972972972973,medium
16935,335000.0,2,1.75,1060,1202,2.0,760,300,2003,98136,47.5426,-122.388,2014,10,316.0377358490566,small
16936,397000.0,3,2.0,1100,9165,1.0,1100,0,1969,98034,47.7304,-122.231,2014,12,360.90909090909093,medium
16937,240000.0,3,2.0,1190,10299,1.0,1190,0,1994,98010,47.314,-122.0,2014,11,201.68067226890756,medium
16938,240000.0,3,2.0,1030,11118,1.0,1030,0,1970,98003,47.3463,-122.308,2014,9,233.0097087378641,medium
16939,262500.0,2,1.5,1140,14373,1.0,1140,0,1949,98011,47.7354,-122.219,2014,11,230.26315789473685,small
16940,440000.0,3,1.5,2260,5300,1.0,1200,1060,1940,98103,47.6756,-122.348,2014,9,194.69026548672565,medium
16941,160000.0,3,1.0,1140,3240,1.5,1140,0,1910,98014,47.7093,-121.364,2015,3,140.35087719298247,medium
16942,427000.0,4,1.0,1860,4736,1.5,1860,0,1901,98112,47.6251,-122.3,2014,6,229.56989247311827,medium
16943,920000.0,4,3.5,4080,10666,2.0,4080,0,2005,98053,47.6818,-122.023,2014,7,225.49019607843138,medium
16944,2300000.0,4,2.5,3280,7100,2.0,2180,1100,1911,98119,47.6285,-122.362,2014,8,701.219512195122,medium
16945,480000.0,4,2.5,2870,35757,2.0,2870,0,1977,98077,47.7568,-122.05,2014,11,167.24738675958187,medium
16946,615000.0,4,1.75,2300,11700,1.0,1960,340,1977,98052,47.6331,-122.094,2014,5,267.39130434782606,medium
16947,736500.0,3,2.0,2230,4800,1.5,1290,940,1915,98199,47.645,-122.386,2014,8,330.2690582959641,medium
16948,542500.0,3,2.5,1920,1649,2.5,1600,320,2004,98116,47.5901,-122.388,2014,11,282.5520833333333,medium
16949,191000.0,2,1.0,700,5000,1.0,700,0,1952,98056,47.4927,-122.172,2015,3,272.85714285714283,small
16950,730000.0,4,2.5,2740,11975,2.0,2740,0,1991,98074,47.6315,-122.028,2014,7,266.42335766423355,medium
16951,1225000.0,5,2.25,3440,5000,2.0,3440,0,1901,98122,47.6127,-122.286,2014,11,356.1046511627907,large
16952,129000.0,1,1.0,650,15364,1.0,650,0,1967,98042,47.3721,-122.159,2014,6,198.46153846153845,small
16953,284000.0,3,1.5,1500,10018,1.0,1500,0,1957,98058,47.468,-122.163,2014,7,189.33333333333334,medium
16954,645000.0,3,2.5,2490,5978,2.0,2490,0,2003,98074,47.6298,-122.022,2015,3,259.03614457831327,medium
16955,218000.0,3,1.5,1330,7600,1.0,1330,0,1968,98023,47.3103,-122.366,2014,6,163.90977443609023,medium
16956,675000.0,4,3.5,3190,6875,2.0,2120,1070,1999,98034,47.7082,-122.221,2014,10,211.59874608150471,medium
16957,575000.0,3,2.5,1590,2910,2.0,1110,480,1984,98115,47.6855,-122.321,2014,12,361.6352201257862,medium
16958,225000.0,2,1.0,830,5720,1.0,830,0,1950,98133,47.7339,-122.339,2014,10,271.0843373493976,small
16959,626000.0,3,2.25,1810,5107,2.0,1810,0,1989,98033,47.6882,-122.171,2015,4,345.8563535911602,medium
16960,499950.0,4,2.5,2910,20067,2.0,2910,0,2001,98168,47.4714,-122.273,2015,3,171.8041237113402,medium
16961,405000.0,4,1.75,2180,13529,1.0,1090,1090,1956,98155,47.7516,-122.294,2014,5,185.77981651376146,medium
16962,152500.0,3,1.0,1090,3523,1.0,1090,0,1969,98092,47.3161,-122.182,2014,10,139.90825688073394,medium
16963,325000.0,4,2.5,2160,6825,2.0,2160,0,1994,98031,47.4111,-122.2,2014,7,150.46296296296296,medium
16964,475300.0,3,1.0,2110,10005,1.0,1110,1000,1924,98033,47.688,-122.168,2014,5,225.260663507109,medium
16965,485000.0,3,1.75,2180,7318,1.0,1210,970,1967,98126,47.5251,-122.37,2015,4,222.47706422018348,medium
16966,720000.0,3,2.5,2100,2200,2.0,1500,600,1919,98122,47.614,-122.294,2015,4,342.85714285714283,medium
16967,465000.0,3,1.75,1410,6886,1.0,1410,0,1924,98133,47.7183,-122.353,2014,5,329.78723404255317,medium
16968,489000.0,3,1.5,1020,9072,1.0,920,100,1930,98115,47.695,-122.301,2014,6,479.4117647058824,medium
16969,3100000.0,5,5.25,5090,23669,2.0,5090,0,2006,98004,47.6297,-122.216,2014,7,609.0373280943026,large
16970,288000.0,3,2.25,2090,7500,1.0,1280,810,1977,98031,47.3951,-122.172,2015,1,137.79904306220095,medium
16971,225000.0,3,1.75,1350,9793,1.0,1350,0,1968,98022,47.1981,-122.003,2014,8,166.66666666666666,medium
16972,499000.0,3,1.75,2650,11774,1.0,2240,410,1952,98146,47.4909,-122.363,2015,4,188.30188679245282,medium
16973,632000.0,5,3.0,3520,36558,2.0,2100,1420,1985,98027,47.4658,-122.007,2014,11,179.54545454545453,large
16974,580000.0,3,2.5,2040,4627,2.0,2040,0,1992,98052,47.6365,-122.108,2014,6,284.3137254901961,medium
16975,730000.0,4,1.5,2340,5000,2.0,2100,240,1912,98122,47.6065,-122.291,2015,4,311.96581196581195,medium
16976,325000.0,4,2.25,1770,7799,2.0,1770,0,1998,98031,47.4192,-122.202,2015,3,183.61581920903956,medium
16977,421000.0,3,1.75,1100,8662,1.0,1100,0,1964,98056,47.5368,-122.173,2015,4,382.72727272727275,medium
16978,316000.0,3,2.5,1490,4078,2.0,1490,0,1998,98059,47.4915,-122.155,2015,1,212.08053691275168,medium
16979,415000.0,2,1.0,1460,4200,1.0,880,580,1914,98117,47.6774,-122.361,2014,8,284.24657534246575,small
16980,401000.0,3,2.25,1350,2839,2.0,1350,0,2003,98053,47.6824,-122.036,2014,9,297.037037037037,medium
16981,229950.0,3,0.75,1030,12700,1.0,1030,0,1944,98032,47.3877,-122.236,2015,2,223.25242718446603,medium
16982,539950.0,3,1.75,1820,9875,1.0,1820,0,1966,98008,47.6243,-122.094,2015,3,296.6758241758242,medium
16983,335000.0,3,2.0,1170,5360,1.0,1170,0,1919,98106,47.5181,-122.364,2014,6,286.3247863247863,medium
16984,339000.0,3,2.5,1450,3748,2.0,1450,0,2004,98065,47.532,-121.85,2014,7,233.79310344827587,medium
16985,414950.0,4,1.75,2200,8545,1.0,1100,1100,1918,98133,47.7481,-122.353,2014,10,188.61363636363637,medium
16986,650000.0,4,2.0,1610,8976,1.0,1610,0,1966,98004,47.6011,-122.192,2014,12,403.72670807453414,medium
16987,445000.0,3,2.5,2690,21883,2.0,2690,0,1994,98014,47.6462,-121.904,2014,12,165.4275092936803,medium
16988,295000.0,3,2.25,1850,7800,2.0,1850,0,1974,98023,47.3146,-122.379,2015,3,159.45945945945945,medium
16989,975000.0,4,2.25,2250,3600,2.0,2010,240,1912,98119,47.643,-122.37,2015,4,433.3333333333333,medium
16990,296500.0,3,1.5,1580,10100,1.0,1580,0,1961,98055,47.4423,-122.193,2014,12,187.65822784810126,medium
16991,440000.0,4,2.75,2030,56192,1.0,1550,480,1979,98077,47.752,-122.073,2014,10,216.7487684729064,medium
16992,420000.0,5,1.5,1890,10880,1.0,1890,0,1962,98034,47.7196,-122.197,2014,12,222.22222222222223,large
16993,302000.0,3,2.5,2140,9492,2.0,2140,0,1994,98092,47.3289,-122.204,2014,7,141.1214953271028,medium
16994,350000.0,4,1.75,1770,7336,1.0,1770,0,1986,98058,47.4265,-122.163,2015,4,197.74011299435028,medium
16995,667000.0,3,1.75,3320,478288,1.5,2260,1060,1933,98022,47.2407,-121.953,2014,6,200.90361445783134,medium
16996,645000.0,3,2.0,1640,4218,1.0,910,730,1941,98103,47.6546,-122.344,2015,5,393.2926829268293,medium
16997,430000.0,4,2.75,1820,5400,1.0,1220,600,1988,98056,47.5204,-122.205,2014,11,236.26373626373626,medium
16998,413000.0,4,1.0,1410,6000,1.0,810,600,1925,98126,47.566,-122.373,2014,5,292.9078014184397,medium
16999,420000.0,3,1.0,1240,7300,1.0,1240,0,1968,98033,47.6775,-122.168,2014,12,338.7096774193548,medium
17000,495000.0,3,2.25,1780,8050,1.0,1230,550,1979,98052,47.6977,-122.126,2014,10,278.08988764044943,medium
17001,2187730.0,4,4.5,4240,13162,2.0,4240,0,2004,98039,47.6193,-122.229,2014,8,515.9740566037735,medium
17002,965000.0,4,2.5,3570,17411,2.0,3570,0,1990,98075,47.5617,-122.03,2015,4,270.30812324929974,medium
17003,500000.0,4,2.5,1900,5001,1.0,1200,700,2008,98133,47.7289,-122.335,2014,12,263.1578947368421,medium
17004,636100.0,3,1.0,1010,6000,1.5,1010,0,1919,98119,47.6438,-122.357,2014,10,629.8019801980198,medium
17005,720000.0,4,2.5,2870,12648,2.0,2870,0,1986,98029,47.5632,-122.017,2014,6,250.87108013937282,medium
17006,298000.0,3,1.75,1620,12825,1.0,1340,280,1962,98003,47.3321,-122.323,2015,5,183.9506172839506,medium
17007,409000.0,2,1.75,1480,4000,1.0,740,740,1925,98117,47.6916,-122.38,2014,7,276.35135135135135,small
17008,370000.0,4,2.5,2650,5706,2.0,2650,0,2005,98042,47.3515,-122.164,2014,12,139.62264150943398,medium
17009,230000.0,5,1.0,1410,9000,1.0,1410,0,1967,98023,47.3054,-122.369,2014,7,163.12056737588654,large
17010,290000.0,3,2.0,1360,6685,1.0,1360,0,1952,98155,47.7365,-122.324,2015,3,213.23529411764707,medium
17011,420000.0,4,2.25,2930,9840,1.0,1560,1370,1977,98023,47.3103,-122.382,2015,2,143.34470989761093,medium
17012,917000.0,4,2.5,3500,10891,2.0,3500,0,1995,98027,47.5533,-122.093,2014,7,262.0,medium
17013,957000.0,5,3.25,3160,5000,2.0,2180,980,2005,98199,47.6464,-122.405,2014,6,302.8481012658228,large
17014,482000.0,3,2.25,1710,21485,2.0,1710,0,1989,98074,47.6198,-122.053,2014,7,281.87134502923976,medium
17015,488000.0,3,1.75,2180,14734,2.0,2180,0,1990,98045,47.4831,-121.767,2014,11,223.85321100917432,medium
17016,760369.0,5,2.5,2870,4712,2.0,2870,0,2014,98006,47.5463,-122.182,2014,10,264.93693379790943,large
17017,170000.0,2,1.0,1500,18540,1.0,1500,0,1950,98168,47.4727,-122.281,2014,6,113.33333333333333,small
17018,625000.0,3,2.5,2120,10021,1.0,1230,890,1976,98006,47.5621,-122.135,2015,4,294.811320754717,medium
17019,357000.0,3,1.5,1590,6750,1.0,1080,510,1976,98034,47.73,-122.191,2014,12,224.52830188679246,medium
17020,583000.0,3,2.25,1830,8276,1.0,1350,480,1989,98074,47.6336,-122.025,2015,4,318.57923497267757,medium
17021,173250.0,3,2.0,1210,9097,1.0,1210,0,1954,98168,47.4849,-122.303,2014,8,143.1818181818182,medium
17022,414050.0,4,2.0,1590,10331,1.5,1590,0,1956,98133,47.7273,-122.332,2014,7,260.40880503144655,medium
17023,400000.0,3,1.75,1050,6150,1.5,950,100,1928,98116,47.5715,-122.394,2014,6,380.95238095238096,medium
17024,537000.0,3,2.0,1550,27003,1.5,1550,0,1982,98074,47.606,-122.056,2015,3,346.4516129032258,medium
17025,465000.0,4,2.25,2070,7500,2.0,2070,0,1977,98034,47.727,-122.217,2014,6,224.63768115942028,medium
17026,425000.0,3,2.25,1740,9682,1.0,1740,0,1969,98056,47.5138,-122.173,2014,8,244.2528735632184,medium
17027,445000.0,4,2.0,1700,21780,1.0,1080,620,1940,98052,47.6289,-122.108,2014,11,261.7647058823529,medium
17028,179950.0,2,1.0,1200,9000,1.0,1200,0,1958,98023,47.3277,-122.349,2014,12,149.95833333333334,small
17029,275000.0,3,2.5,1710,7230,2.0,1710,0,1996,98003,47.2778,-122.298,2015,4,160.8187134502924,medium
17030,190000.0,4,2.5,1840,13493,2.0,1840,0,1994,98001,47.2649,-122.242,2014,7,103.26086956521739,medium
17031,385000.0,3,1.75,1900,5520,1.0,1280,620,1982,98118,47.5549,-122.292,2014,5,202.6315789473684,medium
17032,303000.0,4,1.0,2300,9583,1.0,1220,1080,1928,98024,47.5671,-121.89,2015,4,131.7391304347826,medium
17033,165000.0,3,1.0,970,7503,1.0,970,0,1967,98058,47.4688,-122.163,2015,1,170.10309278350516,medium
17034,600000.0,2,2.0,1270,5000,1.0,1270,0,1944,98107,47.6729,-122.363,2015,4,472.4409448818898,small
17035,710000.0,3,2.25,3130,65775,2.0,3130,0,1978,98027,47.5462,-122.085,2014,7,226.8370607028754,medium
